occurrenceID	eventID	samplingProtocol	habitat	occurrenceRemarks	fieldNotes	decimalLatitude	decimalLongitude	Datum	coordinateUncertaintyInMeters	scientificName	organismQuantity	organismQuantityType	eventDate	Year	kingdom	eventRemarks
MuSGrowth_0391	MuSGrowth_03	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		20.50	60.894357	68.682947	WGS84	3	Sphagnum magellanicum	1.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0392	MuSGrowth_03	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		20.50	60.894357	68.682947	WGS84	3	Sphagnum magellanicum	2.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0393	MuSGrowth_03	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		20.50	60.894357	68.682947	WGS84	3	Sphagnum magellanicum	4.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0432	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	1.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0433	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	1.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0434	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	1.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0435	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	1.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0436	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	2.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0437	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	2.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0438	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	3.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0439	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	3.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0440	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	4.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0441	MuSGrowth_10	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		23.30	60.89171	68.679724	WGS84	3	Sphagnum capillifolium	4.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0452	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	0.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0453	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	1.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0454	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	1.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0455	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	1.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0456	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	1.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0457	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	1.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0458	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	2.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0459	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	2.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0460	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	2.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0461	MuSGrowth_12	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		30.60	60.891974	68.677198	WGS84	3	Sphagnum fuscum	3.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0462	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	2.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0463	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	3.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0464	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	3.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0465	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	4.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0466	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	4.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0467	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	5.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0468	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	5.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0469	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	5.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0470	MuSGrowth_13	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		16.30	60.891946	68.677136	WGS84	3	Sphagnum angustifolium	6.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0481	MuSGrowth_15	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		24.00	60.891165	68.688628	WGS84	3	Sphagnum magellanicum	0.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0482	MuSGrowth_15	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		24.00	60.891165	68.688628	WGS84	3	Sphagnum magellanicum	1.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0483	MuSGrowth_15	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		24.00	60.891165	68.688628	WGS84	3	Sphagnum magellanicum	1.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0484	MuSGrowth_15	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		24.00	60.891165	68.688628	WGS84	3	Sphagnum magellanicum	2.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0485	MuSGrowth_15	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		24.00	60.891165	68.688628	WGS84	3	Sphagnum magellanicum	2.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0486	MuSGrowth_15	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		24.00	60.891165	68.688628	WGS84	3	Sphagnum magellanicum	2.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0487	MuSGrowth_15	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		24.00	60.891165	68.688628	WGS84	3	Sphagnum magellanicum	3.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0488	MuSGrowth_15	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		24.00	60.891165	68.688628	WGS84	3	Sphagnum magellanicum	4.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0489	MuSGrowth_15	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		24.00	60.891165	68.688628	WGS84	3	Sphagnum magellanicum	4.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0490	MuSGrowth_15	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		24.00	60.891165	68.688628	WGS84	3	Sphagnum magellanicum	4.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0491	MuSGrowth_16	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		40.67	60.890914	68.689584	WGS84	3	Sphagnum fuscum	1.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0492	MuSGrowth_16	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		40.67	60.890914	68.689584	WGS84	3	Sphagnum fuscum	1.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0493	MuSGrowth_16	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		40.67	60.890914	68.689584	WGS84	3	Sphagnum fuscum	1.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0494	MuSGrowth_16	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		40.67	60.890914	68.689584	WGS84	3	Sphagnum fuscum	2.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0495	MuSGrowth_16	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		40.67	60.890914	68.689584	WGS84	3	Sphagnum fuscum	2.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0496	MuSGrowth_16	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		40.67	60.890914	68.689584	WGS84	3	Sphagnum fuscum	2.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0497	MuSGrowth_16	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		40.67	60.890914	68.689584	WGS84	3	Sphagnum fuscum	3.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0498	MuSGrowth_16	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		40.67	60.890914	68.689584	WGS84	3	Sphagnum fuscum	3.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0499	MuSGrowth_16	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		40.67	60.890914	68.689584	WGS84	3	Sphagnum fuscum	3.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0500	MuSGrowth_17	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		24.00	60.890914	68.689584	WGS84	3	Sphagnum angustifolium	4.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0501	MuSGrowth_17	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		24.00	60.890914	68.689584	WGS84	3	Sphagnum angustifolium	5.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0502	MuSGrowth_17	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		24.00	60.890914	68.689584	WGS84	3	Sphagnum angustifolium	6.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0503	MuSGrowth_17	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		24.00	60.890914	68.689584	WGS84	3	Sphagnum angustifolium	6.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0504	MuSGrowth_17	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		24.00	60.890914	68.689584	WGS84	3	Sphagnum angustifolium	6.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0505	MuSGrowth_17	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		24.00	60.890914	68.689584	WGS84	3	Sphagnum angustifolium	7.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0506	MuSGrowth_17	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		24.00	60.890914	68.689584	WGS84	3	Sphagnum angustifolium	7.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0507	MuSGrowth_17	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		24.00	60.890914	68.689584	WGS84	3	Sphagnum angustifolium	7.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0518	MuSGrowth_20	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		31.33	60.891507	68.686914	WGS84	3	Sphagnum magellanicum	1.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0519	MuSGrowth_20	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		31.33	60.891507	68.686914	WGS84	3	Sphagnum magellanicum	1.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0520	MuSGrowth_20	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		31.33	60.891507	68.686914	WGS84	3	Sphagnum magellanicum	2.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0521	MuSGrowth_20	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		31.33	60.891507	68.686914	WGS84	3	Sphagnum magellanicum	4.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0522	MuSGrowth_20	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		31.33	60.891507	68.686914	WGS84	3	Sphagnum magellanicum	5.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0547	MuSGrowth_24	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		18.33	60.891674	68.684716	WGS84	3	Sphagnum magellanicum	1.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0548	MuSGrowth_24	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		18.33	60.891674	68.684716	WGS84	3	Sphagnum magellanicum	1.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0549	MuSGrowth_24	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		18.33	60.891674	68.684716	WGS84	3	Sphagnum magellanicum	2.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0550	MuSGrowth_24	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		18.33	60.891674	68.684716	WGS84	3	Sphagnum magellanicum	3.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0551	MuSGrowth_24	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		18.33	60.891674	68.684716	WGS84	3	Sphagnum magellanicum	3.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0552	MuSGrowth_25	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		21.67	60.891707	68.684439	WGS84	3	Sphagnum fuscum	0.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0553	MuSGrowth_25	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		21.67	60.891707	68.684439	WGS84	3	Sphagnum fuscum	1.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0554	MuSGrowth_25	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		21.67	60.891707	68.684439	WGS84	3	Sphagnum fuscum	2.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0555	MuSGrowth_25	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		21.67	60.891707	68.684439	WGS84	3	Sphagnum fuscum	2.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0556	MuSGrowth_25	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		21.67	60.891707	68.684439	WGS84	3	Sphagnum fuscum	2.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0557	MuSGrowth_25	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		21.67	60.891707	68.684439	WGS84	3	Sphagnum fuscum	3.00	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_0558	MuSGrowth_25	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		21.67	60.891707	68.684439	WGS84	3	Sphagnum fuscum	4.50	growth increment, cm	2019-10-09/2020-10-17	2020	Plantae	
MuSGrowth_1034	MuSGrowth_01	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		29.00	60.894875	68.68316	WGS84	3	Sphagnum fuscum	1.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1035	MuSGrowth_01	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		29.00	60.894875	68.68316	WGS84	3	Sphagnum fuscum	0.7	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1036	MuSGrowth_01	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		29.00	60.894875	68.68316	WGS84	3	Sphagnum fuscum	0.60	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1037	MuSGrowth_01	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		29.00	60.894875	68.68316	WGS84	3	Sphagnum fuscum	1.7	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1038	MuSGrowth_01	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		29.00	60.894875	68.68316	WGS84	3	Sphagnum fuscum	0.60	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1039	MuSGrowth_01	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		29.00	60.894875	68.68316	WGS84	3	Sphagnum fuscum	0.7	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1040	MuSGrowth_01	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		29.00	60.894875	68.68316	WGS84	3	Sphagnum fuscum	0.50	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1041	MuSGrowth_01	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		29.00	60.894875	68.68316	WGS84	3	Sphagnum fuscum	2	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1042	MuSGrowth_01	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		29.00	60.894875	68.68316	WGS84	3	Sphagnum fuscum	0.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1043	MuSGrowth_01	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		29.00	60.894875	68.68316	WGS84	3	Sphagnum fuscum	0.7	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1044	MuSGrowth_01	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		29.00	60.894875	68.68316	WGS84	3	Sphagnum fuscum	0.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1045	MuSGrowth_01	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		29.00	60.894875	68.68316	WGS84	3	Sphagnum fuscum	0.3	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1046	MuSGrowth_01	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		29.00	60.894875	68.68316	WGS84	3	Sphagnum fuscum	2.20	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1047	MuSGrowth_02	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		15.00	60.894763	68.683165	WGS84	3	Sphagnum angustifolium	1	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1048	MuSGrowth_01	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		29.00	60.894875	68.68316	WGS84	3	Sphagnum fuscum	2.50	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1049	MuSGrowth_02	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		15.00	60.894763	68.683165	WGS84	3	Sphagnum angustifolium	2	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1050	MuSGrowth_01	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		29.00	60.894875	68.68316	WGS84	3	Sphagnum fuscum	2.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1051	MuSGrowth_02	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		15.00	60.894763	68.683165	WGS84	3	Sphagnum angustifolium	0.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1052	MuSGrowth_01	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		29.00	60.894875	68.68316	WGS84	3	Sphagnum fuscum	0.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1053	MuSGrowth_02	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		15.00	60.894763	68.683165	WGS84	3	Sphagnum angustifolium	0.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1054	MuSGrowth_02	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		15.00	60.894763	68.683165	WGS84	3	Sphagnum angustifolium	0.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1055	MuSGrowth_02	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		15.00	60.894763	68.683165	WGS84	3	Sphagnum angustifolium	0.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1056	MuSGrowth_02	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		15.00	60.894763	68.683165	WGS84	3	Sphagnum angustifolium	2.20	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1057	MuSGrowth_02	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		15.00	60.894763	68.683165	WGS84	3	Sphagnum angustifolium	1.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1058	MuSGrowth_02	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		15.00	60.894763	68.683165	WGS84	3	Sphagnum angustifolium	0.30	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1059	MuSGrowth_02	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		15.00	60.894763	68.683165	WGS84	3	Sphagnum angustifolium	0.5	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1060	MuSGrowth_02	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		15.00	60.894763	68.683165	WGS84	3	Sphagnum angustifolium	1.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1061	MuSGrowth_02	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		15.00	60.894763	68.683165	WGS84	3	Sphagnum angustifolium	2	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1062	MuSGrowth_02	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		15.00	60.894763	68.683165	WGS84	3	Sphagnum angustifolium	0.00	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
MuSGrowth_1063	MuSGrowth_02	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		15.00	60.894763	68.683165	WGS84	3	Sphagnum angustifolium	4	growth increment, cm	2021-10-09/2022-09-13	2022	Plantae	
MuSGrowth_1064	MuSGrowth_02	crancked wire (brush modification)	Oligotrophic Pine-dwarfshrubs-Sphagnum bog		15.00	60.894763	68.683165	WGS84	3	Sphagnum angustifolium	1.70	growth increment, cm	2020-10-17/2021-10-09	2021	Plantae	
